id;modelo_cadastrado;descritivo;preco;prazo;tpl;descricao_tpl;tensao;acdc;vias;operacao;conexoes;tipo_conexao;mat_corpo;protecao;switch_manual;conexao_eletrica;classe_potencia;classe_bobina;feature;vedacoes;vedacoes_catalogadas;orificio;kv;pmin;pman_ar_gas;pmax_agua;pmax_oleo;temperatura;potencia;construcao
-83210300;SCHT8551A409 120/60;"Válvula solenoide ASCO, simples, para uso geral, 3/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em latão, vedações em NBR, orifício de 7,1 mm, Kv = 0,7, pressão diferencial de operação (ar/gás): 0,7 à 14 bar; pressão diferencial de operação (água): 0,7 à 14 bar; pressão diferencial de operação (óleo): 0,7 à 14 bar;  temperatura máxima de 82 °C, classe de proteção IP-65, conexão elétrica: Conector tipo plug-in (DIN 43650); bobina classe H (BP), 6W de potência, tensão de operação de 120/60, construção 1.
 ";3833,93;45;Sem TPL;Sem TPL;120/60;AC;3/2;NF;"1/4""";NPT;Latão;IP-65;Sem operador manual;Conector tipo plug-in (DIN 43650);BP;H;simples;NBR;NBR;7,1;0,7;0,7;14;14;14;82;6;1
-A2100011;8210-112  110/50,120/60;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 3/4"" NPT, corpo em aço inoxidável 316, vedações em PTFE, orifício de 19 mm, Kv = 5,1, pressão diferencial de operação (ar/gás): 0 à 24 bar; pressão diferencial de operação (água): 0 à 21 bar; pressão diferencial de operação (óleo): 0 à 14 bar;  temperatura máxima de 93 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 15,4W de potência, tensão de operação de 110/50,120/60, construção 2E.
 ";17957,32;75;Sem TPL;Sem TPL;110/50,120/60;AC;2/2;NF;"3/4""";NPT;Aço inoxidável 316;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;PTFE;PTFE;19;5,1;0;24;21;14;93;15,4;2E
-A2100126;8210-112  120/DC;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 3"" NPT, corpo em bronze, vedações em NBR, orifício de 76 mm, Kv = 86,0, pressão diferencial de operação (ar/gás): 0,7 à 5 bar; pressão diferencial de operação (água): 0,7 à 5 bar; pressão diferencial de operação (óleo): 0,7 à 5 bar;  temperatura máxima de 82 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 16,8W de potência, tensão de operação de 120/DC, construção 7.
 ";22316,41;80;Sem TPL;Sem TPL;120/DC;DC;2/2;NF;"3""";NPT;Bronze;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;76;86,0;0,7;5;5;5;82;16,8;7
-A2100379;8210D001N  24/DC;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 3"" NPT, corpo em bronze, vedações em Borracha nitrílica, orifício de 76 mm, Kv = 86,0, pressão diferencial de operação (ar/gás): 0,7 à 5 bar; pressão diferencial de operação (água): 0,7 à 5 bar; pressão diferencial de operação (óleo): 0,7 à 5 bar;  temperatura máxima de 82 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 16,8W de potência, tensão de operação de 24/DC, construção 7.
 ";22316,41;80;Sem TPL;Sem TPL;24/DC;DC;2/2;NF;"3""";NPT;Bronze;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;Borracha nitrílica;NBR;76;86,0;0,7;5;5;5;82;16,8;7
-A2100380;SC8210D001  24/DC;"Válvula solenoide ASCO, simples, para uso geral, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 3"" NPT, corpo em bronze, vedações em NBR, orifício de 76 mm, Kv = 86,0, pressão diferencial de operação (ar/gás): 0,7 à 5 bar; pressão diferencial de operação (água): 0,7 à 5 bar; pressão diferencial de operação (óleo): 0,7 à 5 bar;  temperatura máxima de 82 °C, classe de proteção IP-65, conexão elétrica: Conector tipo plug-in (DIN 43650); bobina classe F (BP), 16,8W de potência, tensão de operação de 24/DC, construção 7.
 ";22373,67;80;Sem TPL;Sem TPL;24/DC;DC;2/2;NF;"3""";NPT;Bronze;IP-65;Sem operador manual;Conector tipo plug-in (DIN 43650);BP;F;simples;NBR;NBR;76;86,0;0,7;5;5;5;82;16,8;7
-A2100384;8210D001HW  220/50,240/60;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 3"" NPT, corpo em bronze, vedações em NBR, orifício de 76 mm, Kv = 86,0, pressão diferencial de operação (ar/gás): 0,7 à 17 bar; pressão diferencial de operação (água): 0,7 à 17 bar; pressão diferencial de operação (óleo): 0,7 à 17 bar;  temperatura máxima de 93 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 16,7W de potência, tensão de operação de 220/50,240/60, construção 7.
 ";23601,37;80;Sem TPL;Sem TPL;220/50,240/60;AC;2/2;NF;"3""";NPT;Bronze;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;76;86,0;0,7;17;17;17;93;16,7;7
-A2100391;8210D001HW  110/50,120/60;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 3"" NPT, corpo em bronze, vedações em NBR, orifício de 76 mm, Kv = 86,0, pressão diferencial de operação (ar/gás): 0,7 à 17 bar; pressão diferencial de operação (água): 0,7 à 17 bar; pressão diferencial de operação (óleo): 0,7 à 17 bar;  temperatura máxima de 93 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 16,7W de potência, tensão de operação de 110/50,120/60, construção 7.
 ";22368,09;80;Sem TPL;Sem TPL;110/50,120/60;AC;2/2;NF;"3""";NPT;Bronze;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;76;86,0;0,7;17;17;17;93;16,7;7
-A3200080;EM8327B151 24/DC;"Válvula solenoide ASCO, simples, com proteção à prova de explosões, 3/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/4"" NPT, corpo em aço inoxidável 316, vedações em Etileno propileno, orifício de 2,4 mm, Kv = 0,13, pressão diferencial de operação (ar/gás): 0 à 8 bar; pressão diferencial de operação (água): 0 à 8 bar; pressão diferencial de operação (óleo): 0 à 8 bar;  temperatura máxima de 66 °C, proteção à prova de explosões, classe Ex eb mb llC T* Gb/Ex tb lllC T* Db IP 66/67, conexão elétrica: Prensa cabo para diâmetros de 7 a 12mm ou conduites roscados; bobina classe F (BP), 10,5W de potência, tensão de operação de 24/DC, construção 4A.
 ";2400,92;15;Sem TPL;Sem TPL;24/DC;DC;3/2;NF;"1/4""";NPT;Aço inoxidável 316;Ex eb mb llC T* Gb/Ex tb lllC T* Db IP 66/67;Sem operador manual;Prensa cabo para diâmetros de 7 a 12mm ou conduites roscados;BP;F;simples;Etileno propileno;NBR;2,4;0,13;0;8;8;8;66;10,5;4A
-82230001;SC8210C094P  24/60;"Válvula solenoide ASCO, simples, para uso geral, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em latão, vedações em NBR, orifício de 9,5 mm, Kv = 2,7, pressão diferencial de operação (ar/gás): 1,7 à 102 bar; pressão diferencial de operação (água): 1,7 à 102 bar; pressão diferencial de operação (óleo): 1,7 à 102 bar;  temperatura máxima de 93 °C, classe de proteção IP-65, conexão elétrica: Conector tipo plug-in (DIN 43650); bobina classe F (BP), 16,7W de potência, tensão de operação de 24/60, construção 2.
 ";4947,1;45;Sem TPL;Sem TPL;24/60;AC;2/2;NF;"1/2""";NPT;Latão;IP-65;Sem operador manual;Conector tipo plug-in (DIN 43650);BP;F;simples;NBR;NBR;9,5;2,7;1,7;102;102;102;93;16,7;2
-82230002;SC8210D022E  220/50,240/60;"Válvula solenoide ASCO, simples, para uso geral, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em latão, vedações em Etileno propileno, orifício de 9,5 mm, Kv = 2,7, pressão diferencial de operação (ar/gás): 1,7 à 102 bar; pressão diferencial de operação (água): 1,7 à 102 bar; pressão diferencial de operação (óleo): 1,7 à 102 bar;  temperatura máxima de 93 °C, classe de proteção IP-65, conexão elétrica: Conector tipo plug-in (DIN 43650); bobina classe F (BP), 16,7W de potência, tensão de operação de 220/50,240/60, construção 2.
 ";4947,1;45;Sem TPL;Sem TPL;220/50,240/60;AC;2/2;NF;"1/2""";NPT;Latão;IP-65;Sem operador manual;Conector tipo plug-in (DIN 43650);BP;F;simples;Etileno propileno;NBR;9,5;2,7;1,7;102;102;102;93;16,7;2
-82230003;HC8210D095  125/DC;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em latão, vedações em NBR, orifício de 9,5 mm, Kv = 2,7, pressão diferencial de operação (ar/gás): 1,7 à 34 bar; pressão diferencial de operação (água): 1,7 à 34 bar; pressão diferencial de operação (óleo): 1,7 à 34 bar;  temperatura máxima de 65 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe H (BP), 19,7W de potência, tensão de operação de 125/DC, construção 2.
 ";4947,1;50;Sem TPL;Sem TPL;125/DC;DC;2/2;NF;"1/2""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;H;simples;NBR;NBR;9,5;2,7;1,7;34;34;34;65;19,7;2
-82230014;EFHT8210G035  24/DC;"Válvula solenoide ASCO, simples, com proteção à prova de explosões, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em latão, vedações em Etileno propileno, orifício de 9,5 mm, Kv = 2,7, pressão diferencial de operação (ar/gás): 1,7 à 34 bar; pressão diferencial de operação (água): 1,7 à 34 bar; pressão diferencial de operação (óleo): 1,7 à 34 bar;  temperatura máxima de 65 °C, proteção à prova de explosões, classe Ex db mb llC T* Gb/Ex db mb llC T* Db Ip66, conexão elétrica: Aço Carbono; 1/2”NPT (F) a 3 fios (18 AWG); bobina classe H (BP), 19,7W de potência, tensão de operação de 24/DC, construção 2.
 ";4963,86;45;Sem TPL;Sem TPL;24/DC;DC;2/2;NF;"1/2""";NPT;Latão;Ex db mb llC T* Gb/Ex db mb llC T* Db Ip66;Sem operador manual;"Aço Carbono; 1/2”NPT (F) a 3 fios (18 AWG)";BP;H;simples;Etileno propileno;NBR;9,5;2,7;1,7;34;34;34;65;19,7;2
-82230019;X8210C093V  12/DC - 21277;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em latão, vedações em Viton, orifício de 9,5 mm, Kv = 2,7, pressão diferencial de operação (ar/gás): 1,7 à 34 bar; pressão diferencial de operação (água): 1,7 à 34 bar; pressão diferencial de operação (óleo): 1,7 à 34 bar;  temperatura máxima de 65 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 19,7W de potência, tensão de operação de 12/DC, construção 2.
TPL: Válvula com pressão/potetência acima da standard.";4947,1;15;21277;Válvula com pressão/potetência acima da standard.;12/DC;DC;2/2;NF;"1/2""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;Viton;NBR;9,5;2,7;1,7;34;34;34;65;19,7;2
-82230021;SCX8210D014  120/60 - 21091;"Válvula solenoide ASCO, simples, para uso geral, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em latão, vedações em NBR, orifício de 9,5 mm, Kv = 2,7, pressão diferencial de operação (ar/gás): 1,7 à 102 bar; pressão diferencial de operação (água): 1,7 à 102 bar; pressão diferencial de operação (óleo): 1,7 à 102 bar;  temperatura máxima de 93 °C, classe de proteção IP-65, conexão elétrica: Conector tipo plug-in com led e supressor; bobina classe F (BP), 16,7W de potência, tensão de operação de 120/60, construção 2.
TPL: Conector Plug in  com led e supressor para  válvula com bobina ""SC""
Tam.30";5850,76;50;21091;"Conector Plug in  com led e supressor para  válvula com bobina ""SC""
Tam.30";120/60;AC;2/2;NF;"1/2""";NPT;Latão;IP-65;Sem operador manual;Conector tipo plug-in com led e supressor;BP;F;simples;NBR;NBR;9,5;2,7;1,7;102;102;102;93;16,7;2
-82230027;SCX8210B082N  240/60 - 11738;"Válvula solenoide ASCO, simples, para uso geral, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em latão, vedações em Borracha nitrílica, orifício de 9,5 mm, Kv = 2,7, pressão diferencial de operação (ar/gás): 1,7 à 102 bar; pressão diferencial de operação (água): 1,7 à 102 bar; pressão diferencial de operação (óleo): 1,7 à 102 bar;  temperatura máxima de 93 °C, classe de proteção IP-65, conexão elétrica: Conector tipo plug-in (DIN 43650); bobina classe F (BP), 16,7W de potência, tensão de operação de 240/60, construção 2.
TPL: Limpeza para hidrogênio / Conf. It-Fb-10/09";5597,96;50;11738;Limpeza para hidrogênio / Conf. It-Fb-10/09;240/60;AC;2/2;NF;"1/2""";NPT;Latão;IP-65;Sem operador manual;Conector tipo plug-in (DIN 43650);BP;F;simples;Borracha nitrílica;NBR;9,5;2,7;1,7;102;102;102;93;16,7;2
-82230028;SCX8210C087E  24/DC - 21278;"Válvula solenoide ASCO, simples, para uso geral, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em latão, vedações em Etileno propileno, orifício de 9,5 mm, Kv = 2,7, pressão diferencial de operação (ar/gás): 1,7 à 34 bar; pressão diferencial de operação (água): 1,7 à 34 bar; pressão diferencial de operação (óleo): 1,7 à 34 bar;  temperatura máxima de 65 °C, classe de proteção IP-65, conexão elétrica: Conector tipo plug-in (DIN 43650); bobina classe F (BP), 19,7W de potência, tensão de operação de 24/DC, construção 2.
TPL: Pressão acima da standard.";5597,96;50;21278;Pressão acima da standard.;24/DC;DC;2/2;NF;"1/2""";NPT;Latão;IP-65;Sem operador manual;Conector tipo plug-in (DIN 43650);BP;F;simples;Etileno propileno;NBR;9,5;2,7;1,7;34;34;34;65;19,7;2
-82230035;SCX8210B056  120/60 - 21091;"Válvula solenoide ASCO, simples, para uso geral, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em latão, vedações em NBR, orifício de 9,5 mm, Kv = 2,7, pressão diferencial de operação (ar/gás): 1,7 à 102 bar; pressão diferencial de operação (água): 1,7 à 102 bar; pressão diferencial de operação (óleo): 1,7 à 102 bar;  temperatura máxima de 93 °C, classe de proteção IP-65, conexão elétrica: Conector tipo plug-in com led e supressor; bobina classe F (BP), 16,7W de potência, tensão de operação de 120/60, construção 2.
TPL: Conector Plug in  com led e supressor para  válvula com bobina ""SC""
Tam.30";5597,96;50;21091;"Conector Plug in  com led e supressor para  válvula com bobina ""SC""
Tam.30";120/60;AC;2/2;NF;"1/2""";NPT;Latão;IP-65;Sem operador manual;Conector tipo plug-in com led e supressor;BP;F;simples;NBR;NBR;9,5;2,7;1,7;102;102;102;93;16,7;2
-82230041;EF8210G022V  220/50,240/60;"Válvula solenoide ASCO, simples, com proteção à prova de explosões, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 3/8"" NPT, corpo em latão, vedações em Viton, orifício de 8 mm, Kv = 1,3, pressão diferencial de operação (ar/gás): 0,7 à 102 bar; pressão diferencial de operação (água): 0,7 à 102 bar; pressão diferencial de operação (óleo): 0,7 à 102 bar;  temperatura máxima de 93 °C, proteção à prova de explosões, classe Ex db mb llC T* Gb/Ex db mb llC T* Db Ip66, conexão elétrica: Aço Carbono; 1/2”NPT (F) a 3 fios (18 AWG); bobina classe F (BP), 16,7W de potência, tensão de operação de 220/50,240/60, construção 1A.
 ";3558,78;75;Sem TPL;Sem TPL;220/50,240/60;AC;2/2;NF;"3/8""";NPT;Latão;Ex db mb llC T* Gb/Ex db mb llC T* Db Ip66;Sem operador manual;"Aço Carbono; 1/2”NPT (F) a 3 fios (18 AWG)";BP;F;simples;Viton;NBR;8;1,3;0,7;102;102;102;93;16,7;1A
-82230042;SCX8210B056  240/60 - 21070;"Válvula solenoide ASCO, simples, para uso geral, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em latão, vedações em NBR, orifício de 9,5 mm, Kv = 2,7, pressão diferencial de operação (ar/gás): 1,7 à 102 bar; pressão diferencial de operação (água): 1,7 à 102 bar; pressão diferencial de operação (óleo): 1,7 à 102 bar;  temperatura máxima de 93 °C, classe de proteção IP-65, conexão elétrica: Conector tipo plug-in (DIN 43650); bobina classe F (BP), 16,7W de potência, tensão de operação de 240/60, construção 2.
TPL: Tratamento de Níquel Químico conf. It-Eg-01/10 - Proc.I";4963,86;45;21070;Tratamento de Níquel Químico conf. It-Eg-01/10 - Proc.I;240/60;AC;2/2;NF;"1/2""";NPT;Latão;IP-65;Sem operador manual;Conector tipo plug-in (DIN 43650);BP;F;simples;NBR;NBR;9,5;2,7;1,7;102;102;102;93;16,7;2
-82230043;EF8210G003V  220/50,240/60;"Válvula solenoide ASCO, simples, com proteção à prova de explosões, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em latão, vedações em Viton, orifício de 9,5 mm, Kv = 2,7, pressão diferencial de operação (ar/gás): 1,7 à 102 bar; pressão diferencial de operação (água): 1,7 à 102 bar; pressão diferencial de operação (óleo): 1,7 à 102 bar;  temperatura máxima de 93 °C, proteção à prova de explosões, classe Ex db mb llC T* Gb/Ex db mb llC T* Db Ip66, conexão elétrica: Aço Carbono; 1/2”NPT (F) a 3 fios (18 AWG); bobina classe F (BP), 16,7W de potência, tensão de operação de 220/50,240/60, construção 2.
 ";5683,16;50;Sem TPL;Sem TPL;220/50,240/60;AC;2/2;NF;"1/2""";NPT;Latão;Ex db mb llC T* Gb/Ex db mb llC T* Db Ip66;Sem operador manual;"Aço Carbono; 1/2”NPT (F) a 3 fios (18 AWG)";BP;F;simples;Viton;NBR;9,5;2,7;1,7;102;102;102;93;16,7;2
-82230046;8210-138V  12/DC;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em aço inoxidável 316, vedações em Viton, orifício de 9,5 mm, Kv = 2,7, pressão diferencial de operação (ar/gás): 1,7 à 34 bar; pressão diferencial de operação (água): 1,7 à 34 bar; pressão diferencial de operação (óleo): 1,7 à 34 bar;  temperatura máxima de 65 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 19,7W de potência, tensão de operação de 12/DC, construção 2A.
 ";8275,42;65;Sem TPL;Sem TPL;12/DC;DC;2/2;NF;"1/2""";NPT;Aço inoxidável 316;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;Viton;NBR;9,5;2,7;1,7;34;34;34;65;19,7;2A
-82230047;THC8210C034  125/DC;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em aço inoxidável 316, vedações em NBR, orifício de 9,5 mm, Kv = 2,7, pressão diferencial de operação (ar/gás): 1,7 à 34 bar; pressão diferencial de operação (água): 1,7 à 34 bar; pressão diferencial de operação (óleo): 1,7 à 34 bar;  temperatura máxima de 65 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe H (BP), 19,7W de potência, tensão de operação de 125/DC, construção 2A.
 ";6933,2;65;Sem TPL;Sem TPL;125/DC;DC;2/2;NF;"1/2""";NPT;Aço inoxidável 316;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;H;simples;NBR;NBR;9,5;2,7;1,7;34;34;34;65;19,7;2A
